temperature,model,decoder,parameter,wcs,covered_words,total_words,audit_path
1.0,google/gemma-2-9b,top_k,43.0,0.055,55,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,44.0,0.055,55,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,45.0,0.055,55,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,46.0,0.055,55,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,47.0,0.056,56,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,48.0,0.056,56,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,49.0,0.057,57,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,50.0,0.059,59,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,51.0,0.059,59,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,52.0,0.062,62,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,53.0,0.062,62,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,54.0,0.062,62,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,55.0,0.063,63,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,56.0,0.063,63,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,57.0,0.063,63,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,58.0,0.063,63,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,59.0,0.063,63,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,60.0,0.063,63,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,61.0,0.063,63,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,62.0,0.063,63,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,63.0,0.063,63,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,64.0,0.064,64,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,65.0,0.064,64,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,66.0,0.064,64,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,67.0,0.064,64,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,68.0,0.065,65,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,69.0,0.065,65,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,70.0,0.066,66,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,71.0,0.066,66,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,72.0,0.066,66,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,73.0,0.067,67,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,74.0,0.067,67,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,75.0,0.068,68,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,76.0,0.068,68,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,77.0,0.069,69,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,78.0,0.07,70,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,79.0,0.072,72,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,80.0,0.072,72,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,81.0,0.072,72,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,82.0,0.072,72,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,83.0,0.073,73,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,84.0,0.075,75,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,85.0,0.077,77,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,86.0,0.079,79,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,87.0,0.081,81,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,88.0,0.082,82,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,89.0,0.082,82,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,90.0,0.083,83,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,91.0,0.084,84,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,92.0,0.085,85,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,93.0,0.085,85,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,94.0,0.086,86,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,95.0,0.087,87,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,96.0,0.087,87,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,97.0,0.088,88,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,98.0,0.088,88,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,99.0,0.088,88,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_k,100.0,0.088,88,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_p,0.5,0.003,3,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_p,0.55,0.003,3,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_p,0.6,0.003,3,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_p,0.65,0.004,4,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_p,0.7,0.006,6,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_p,0.75,0.01,10,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_p,0.8,0.016,16,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_p,0.85,0.024,24,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_p,0.9,0.043,43,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_p,0.95,0.078,78,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,top_p,0.99,0.207,207,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,min_p,0.01,0.031,31,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,min_p,0.02,0.025,25,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,min_p,0.03,0.022,22,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,min_p,0.04,0.02,20,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,min_p,0.05,0.016,16,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,min_p,0.06,0.016,16,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,min_p,0.07,0.016,16,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,min_p,0.08,0.016,16,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,min_p,0.09,0.015,15,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b,min_p,0.1,0.014,14,1000,results/english_pg19_predictions/audit.gemma2-9b-base.jsonl
1.0,google/gemma-2-9b-it,top_k,1.0,0.09,90,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,2.0,0.145,145,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,3.0,0.192,192,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,4.0,0.221,221,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,5.0,0.237,237,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,6.0,0.263,263,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,7.0,0.274,274,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,8.0,0.294,294,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,9.0,0.307,307,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,10.0,0.316,316,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,11.0,0.323,323,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,12.0,0.34,340,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,13.0,0.354,354,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,14.0,0.363,363,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,15.0,0.375,375,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,16.0,0.385,385,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,17.0,0.391,391,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,18.0,0.401,401,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,19.0,0.407,407,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,20.0,0.415,415,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,21.0,0.422,422,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,22.0,0.427,427,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,23.0,0.431,431,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,24.0,0.438,438,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,25.0,0.449,449,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,26.0,0.455,455,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,27.0,0.458,458,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,28.0,0.46,460,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,29.0,0.467,467,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,30.0,0.475,475,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,31.0,0.479,479,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,32.0,0.486,486,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,33.0,0.488,488,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,34.0,0.491,491,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,35.0,0.498,498,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,36.0,0.501,501,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,37.0,0.507,507,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,38.0,0.511,511,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,39.0,0.515,515,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,40.0,0.518,518,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,41.0,0.521,521,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,42.0,0.523,523,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,43.0,0.526,526,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,44.0,0.528,528,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,45.0,0.532,532,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,46.0,0.536,536,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,47.0,0.538,538,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,48.0,0.54,540,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,49.0,0.544,544,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,50.0,0.545,545,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,51.0,0.551,551,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,52.0,0.553,553,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,53.0,0.556,556,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,54.0,0.557,557,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,55.0,0.558,558,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,56.0,0.563,563,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,57.0,0.567,567,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,58.0,0.567,567,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,59.0,0.568,568,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,60.0,0.569,569,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,61.0,0.574,574,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,62.0,0.575,575,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,63.0,0.578,578,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,64.0,0.581,581,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,65.0,0.587,587,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,66.0,0.59,590,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,67.0,0.592,592,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,68.0,0.593,593,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,69.0,0.595,595,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,70.0,0.598,598,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,71.0,0.602,602,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,72.0,0.602,602,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,73.0,0.604,604,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,74.0,0.607,607,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,75.0,0.607,607,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,76.0,0.609,609,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,77.0,0.609,609,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,78.0,0.611,611,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,79.0,0.611,611,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,80.0,0.612,612,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,81.0,0.613,613,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,82.0,0.615,615,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,83.0,0.617,617,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,84.0,0.619,619,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,85.0,0.622,622,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,86.0,0.622,622,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,87.0,0.623,623,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,88.0,0.623,623,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,89.0,0.623,623,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,90.0,0.625,625,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,91.0,0.625,625,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,92.0,0.626,626,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,93.0,0.627,627,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,94.0,0.627,627,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,95.0,0.629,629,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,96.0,0.63,630,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,97.0,0.631,631,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,98.0,0.632,632,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,99.0,0.633,633,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_k,100.0,0.634,634,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_p,0.5,0.114,114,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_p,0.55,0.135,135,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_p,0.6,0.173,173,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_p,0.65,0.22,220,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_p,0.7,0.261,261,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_p,0.75,0.304,304,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_p,0.8,0.362,362,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_p,0.85,0.429,429,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_p,0.9,0.528,528,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_p,0.95,0.657,657,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,top_p,0.99,0.854,854,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,min_p,0.01,0.452,452,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,min_p,0.02,0.39,390,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,min_p,0.03,0.352,352,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,min_p,0.04,0.315,315,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,min_p,0.05,0.29,290,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,min_p,0.06,0.282,282,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,min_p,0.07,0.265,265,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,min_p,0.08,0.252,252,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
1.0,google/gemma-2-9b-it,min_p,0.09,0.244,244,1000,results/english_pg19_predictions/audit.gemma2-9b-it.jsonl
